CODE_ZIP,AMT_NET_INCOME,AMT_REQUESTED_TICKET,TEXT_BANK,NUM_AGE,TEXT_GENDER,NFLAG_MOBILEDEVICE,CODE_IP_1,NUM_LEVEN_EMAIL,NFLAG_EMAIL_NUMERAL,CNT_REJECTED,NUM_DAYS_CREDIT_HISTORY,TARGET
27711,24000,5000.0000,Air Bank a.s.,47,Žena,0,195,40,0,1,4250,0
66456,14000,15000.0000,"Česká spořitelna, a.s.",21,Muž,0,95,24,1,1,0,0
73601,30000,15000.0000,"Komerční banka, a.s.",38,Muž,0,194,10,0,1,2950,0
19000,25000,12000.0000,"Komerční banka, a.s.",47,Žena,1,46,75,0,1,4400,0
28504,17500,10000.0000,"Komerční banka, a.s.",18,Žena,1,46,95,0,0,0,0
27731,24000,3000.0000,"MONETA Money Bank, a.s.",20,Muž,1,37,19,0,0,200,0
75701,10000,5000.0000,"MONETA Money Bank, a.s.",26,Žena,1,78,48,0,1,2300,0
15000,31650,15000.0000,Raiffeisenbank a.s.,60,Muž,1,37,15,0,1,0,1
28401,17000,15000.0000,"Komerční banka, a.s.",39,Muž,1,89,25,0,1,0,0
83924,20000,15000.0000,Air Bank a.s.,24,Žena,1,86,94,0,1,0,0
75101,8000,4000.0000,,22,Muž,1,46,25,1,1,1050,1
26272,42000,8000.0000,"Česká spořitelna, a.s.",31,Žena,1,213,94,0,1,1900,0
43002,23000,5000.0000,"Fio banka, a.s.",26,Muž,1,46,43,1,1,0,0
53901,22000,8000.0000,"Česká spořitelna, a.s.",24,Muž,1,37,67,0,1,1100,0
67913,20500,5000.0000,"MONETA Money Bank, a.s.",33,Muž,0,91,93,0,1,4500,0
54232,16000,6000.0000,"Československá obchodní banka, a.s.",27,Muž,1,46,47,0,1,2200,1
35735,50000,10000.0000,"Komerční banka, a.s.",48,Muž,1,109,12,1,1,1500,0
69168,15000,4000.0000,"Česká spořitelna, a.s.",26,Žena,1,46,94,0,1,50,0
43601,21000,2000.0000,"Komerční banka, a.s.",35,Žena,1,37,70,0,1,4500,0
53003,19000,5000.0000,"MONETA Money Bank, a.s.",36,Žena,0,193,34,1,1,200,0
67151,14000,8000.0000,"MONETA Money Bank, a.s.",40,Žena,0,212,65,0,1,1600,0
54701,19000,3000.0000,"Československá obchodní banka, a.s.",23,Muž,0,46,92,1,1,450,0
27601,11800,1000.0000,"Česká spořitelna, a.s.",71,Muž,0,109,37,0,1,3550,0
26703,28000,8000.0000,"Česká spořitelna, a.s.",42,Muž,0,178,72,0,1,900,0
61300,32000,10000.0000,"Česká spořitelna, a.s.",34,Žena,0,109,94,0,1,750,0
39143,25000,15000.0000,Equa bank a.s.,35,Muž,1,93,18,1,1,1400,0
72100,17000,10000.0000,Equa bank a.s.,24,Žena,1,217,88,0,1,800,0
37006,17500,15000.0000,"mBank S.A., organizační složka",39,Žena,1,178,34,0,1,3700,0
40703,20000,12000.0000,Equa bank a.s.,43,Žena,0,194,87,0,1,3950,0
33401,25000,8000.0000,"Česká spořitelna, a.s.",32,Muž,1,88,65,0,1,2000,0
50327,25000,5000.0000,"Komerční banka, a.s.",27,Žena,1,212,94,0,1,2600,0
58266,22000,6000.0000,"Československá obchodní banka, a.s.",45,Žena,1,90,54,0,1,3300,0
37365,24000,7000.0000,"Česká spořitelna, a.s.",34,Žena,1,178,82,0,1,1500,0
78901,23972,10000.0000,"MONETA Money Bank, a.s.",38,Muž,0,83,89,0,1,4900,0
40502,16000,3000.0000,"Česká spořitelna, a.s.",25,Muž,1,89,42,1,0,1400,0
76001,22000,15000.0000,"Fio banka, a.s.",51,Muž,0,37,75,0,1,3750,0
70200,30000,15000.0000,Raiffeisenbank a.s.,46,Muž,0,78,88,0,1,2100,0
35201,15800,1000.0000,"MONETA Money Bank, a.s.",21,Žena,0,90,56,0,1,0,0
59214,30000,15000.0000,"MONETA Money Bank, a.s.",44,Muž,1,46,91,0,1,3450,0
73801,33000,15000.0000,Air Bank a.s.,32,Muž,1,93,79,0,1,1800,0
13000,20000,7000.0000,"Komerční banka, a.s.",28,Žena,1,37,42,0,1,0,0
28601,19000,3000.0000,"Česká spořitelna, a.s.",20,Muž,1,37,86,0,1,0,0
68764,20000,15000.0000,"Československá obchodní banka, a.s.",23,Muž,1,85,87,1,1,150,0
50771,13000,4000.0000,"Česká spořitelna, a.s.",21,Žena,0,213,50,0,1,0,0
66484,20000,2000.0000,Air Bank a.s.,26,Žena,1,86,65,0,1,0,0
78335,20000,8000.0000,"Komerční banka, a.s.",30,Žena,1,82,65,0,1,4150,0
46331,22000,10000.0000,"mBank S.A., organizační složka",39,Muž,1,46,29,1,0,1050,0
43401,20000,8000.0000,"MONETA Money Bank, a.s.",43,Žena,1,95,92,0,1,3500,0
74235,42000,5000.0000,"Komerční banka, a.s.",24,Muž,1,37,62,1,1,0,0
27601,14000,3000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",21,Muž,0,193,19,1,0,200,1
62300,15001,1000.0000,"Česká spořitelna, a.s.",20,Muž,0,89,15,0,1,0,0
25065,15000,10000.0000,Equa bank a.s.,28,Žena,1,213,24,0,1,0,1
16000,23000,4000.0000,"Československá obchodní banka, a.s.",28,Muž,1,62,65,0,1,2800,0
28201,22300,15000.0000,"Česká spořitelna, a.s.",23,Muž,1,86,75,1,1,0,0
61500,22000,3000.0000,"Česká spořitelna, a.s.",20,Muž,0,193,47,1,0,650,1
56802,7800,2000.0000,Equa bank a.s.,23,Žena,1,37,32,0,0,0,0
66403,25000,15000.0000,"Československá obchodní banka, a.s.",58,Muž,0,185,94,0,1,4750,0
34601,17000,2000.0000,Air Bank a.s.,23,Žena,1,37,25,1,0,0,0
70030,15000,15000.0000,Equa bank a.s.,31,Muž,0,94,72,0,3,300,0
69171,15000,15000.0000,"Komerční banka, a.s.",30,Žena,1,194,50,0,1,1850,0
19000,19000,10000.0000,Raiffeisenbank a.s.,24,Žena,1,37,90,0,1,1650,0
73401,10000,5000.0000,Air Bank a.s.,20,Žena,1,94,50,1,1,0,0
79084,35000,15000.0000,"Česká spořitelna, a.s.",31,Muž,1,31,75,0,1,1700,0
30100,35000,6000.0000,Air Bank a.s.,21,Muž,1,46,15,1,1,50,0
36225,16000,2000.0000,"Česká spořitelna, a.s.",18,Muž,1,37,91,0,1,0,0
41201,27000,10000.0000,"Česká spořitelna, a.s.",30,Muž,1,37,88,0,1,1300,1
25267,20000,10000.0000,"MONETA Money Bank, a.s.",46,Žena,1,37,37,0,1,5750,0
67201,25000,15000.0000,"Československá obchodní banka, a.s.",39,Muž,0,185,84,0,1,4750,0
51101,29000,15000.0000,"Československá obchodní banka, a.s.",42,Žena,0,85,29,0,0,3300,0
33501,20000,5000.0000,"Komerční banka, a.s.",20,Muž,1,89,50,0,1,350,0
19000,40000,15000.0000,Raiffeisenbank a.s.,45,Muž,0,193,92,0,1,2450,0
67963,19000,15000.0000,"Česká spořitelna, a.s.",25,Žena,1,37,94,0,1,1300,0
75603,30000,10000.0000,"Komerční banka, a.s.",34,Muž,1,37,42,1,0,1750,0
79395,17000,10000.0000,"MONETA Money Bank, a.s.",62,Muž,1,31,93,1,1,2350,1
39111,19000,15000.0000,"Česká spořitelna, a.s.",38,Žena,1,37,90,0,0,950,0
37804,10000,1000.0000,Equa bank a.s.,20,Žena,1,178,84,0,1,0,0
25601,35000,10000.0000,"MONETA Money Bank, a.s.",23,Žena,1,37,91,0,1,200,0
25601,17000,10000.0000,"Česká spořitelna, a.s.",26,Muž,0,82,70,1,1,1000,0
38241,20000,6000.0000,Air Bank a.s.,21,Muž,0,178,91,0,1,250,0
58222,19000,15000.0000,"Česká spořitelna, a.s.",20,Žena,1,37,43,0,3,550,0
28101,30000,10000.0000,"MONETA Money Bank, a.s.",33,Muž,0,188,23,0,1,2800,0
38451,22000,15000.0000,"Komerční banka, a.s.",27,Žena,1,37,46,0,1,1700,0
68711,22000,15000.0000,"MONETA Money Bank, a.s.",27,Muž,1,37,86,0,1,3250,0
43969,17000,15000.0000,"Československá obchodní banka, a.s.",27,Žena,1,89,90,1,1,1800,0
35601,11100,10000.0000,"Česká spořitelna, a.s.",70,Žena,0,193,10,1,0,3650,0
41901,10000,4000.0000,"Československá obchodní banka, a.s.",24,Žena,1,46,28,0,0,1150,0
56904,26000,6000.0000,"Česká spořitelna, a.s.",23,Muž,0,86,92,0,0,1000,0
16100,28000,15000.0000,"Komerční banka, a.s.",30,Žena,0,89,39,0,1,1800,0
78401,14500,10000.0000,"Československá obchodní banka, a.s.",35,Žena,0,89,28,0,1,1600,0
33845,35000,10000.0000,"MONETA Money Bank, a.s.",39,Žena,0,185,50,0,1,6300,0
36301,10000,10000.0000,"Československá obchodní banka, a.s.",72,Žena,0,193,14,1,1,700,0
41301,14000,1000.0000,"Česká spořitelna, a.s.",28,Žena,1,89,77,0,1,600,0
19700,33500,3000.0000,"Česká spořitelna, a.s.",26,Muž,1,78,72,0,1,1800,0
78973,28000,5000.0000,"Česká spořitelna, a.s.",20,Žena,1,185,92,0,1,50,0
46344,19000,10000.0000,"MONETA Money Bank, a.s.",24,Muž,1,185,16,0,1,1500,0
36004,23000,5000.0000,"Československá obchodní banka, a.s.",29,Muž,0,46,64,0,1,1650,0
76317,22000,8000.0000,"Československá obchodní banka, a.s.",30,Muž,0,109,87,1,1,1300,0
73601,18000,2000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",21,Muž,0,193,34,0,1,0,0
19008,16000,15000.0000,Air Bank a.s.,37,Žena,1,95,9,1,1,0,0
37312,17000,2000.0000,"Česká spořitelna, a.s.",20,Muž,1,37,93,0,1,0,0
51801,10000,4000.0000,"MONETA Money Bank, a.s.",18,Žena,1,188,94,0,1,0,0
36301,24300,6000.0000,Air Bank a.s.,24,Muž,1,85,67,1,0,250,0
34701,18000,15000.0000,"MONETA Money Bank, a.s.",23,Muž,1,37,58,0,0,550,1
59301,35000,5000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",34,Muž,0,193,38,1,0,3400,0
36452,19500,15000.0000,Equa bank a.s.,23,Muž,1,46,24,1,1,900,0
61800,38000,5000.0000,"Komerční banka, a.s.",47,Muž,1,78,19,1,1,4500,0
73601,17212,9000.0000,"mBank S.A., organizační složka",18,Žena,1,93,70,1,0,0,0
75121,25000,15000.0000,"Česká spořitelna, a.s.",25,Muž,0,77,93,0,0,400,0
27101,21000,10000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",28,Muž,1,185,93,0,1,2400,0
67201,20000,6000.0000,"Komerční banka, a.s.",33,Muž,0,194,54,1,1,100,0
15500,6000,10000.0000,"Česká spořitelna, a.s.",20,Žena,1,46,82,0,1,0,0
19800,30000,8000.0000,"mBank S.A., organizační složka",36,Muž,0,89,84,0,1,2500,0
43001,26000,15000.0000,"Fio banka, a.s.",31,Muž,0,93,90,0,1,850,0
56933,11000,5000.0000,"Komerční banka, a.s.",24,Žena,1,109,59,0,1,1650,0
50601,30000,15000.0000,"MONETA Money Bank, a.s.",45,Muž,0,98,70,0,1,3050,0
76842,29000,10000.0000,"Česká spořitelna, a.s.",62,Muž,0,141,22,0,3,5750,0
38801,25000,3000.0000,"Komerční banka, a.s.",22,Muž,1,37,34,0,1,850,0
67151,17000,1000.0000,"MONETA Money Bank, a.s.",20,Muž,1,37,9,0,1,400,0
73301,36000,3000.0000,"Česká spořitelna, a.s.",24,Žena,1,193,94,0,0,1350,0
51601,35000,15000.0000,"MONETA Money Bank, a.s.",24,Muž,1,37,90,0,2,1400,0
46822,15000,10000.0000,Air Bank a.s.,24,Muž,0,146,72,0,1,200,0
27201,22000,10000.0000,"Česká spořitelna, a.s.",20,Muž,1,37,70,0,1,450,0
14000,30000,5000.0000,Air Bank a.s.,25,Muž,1,46,85,0,0,950,0
33165,70000,10000.0000,"Česká spořitelna, a.s.",27,Muž,1,88,37,0,1,2550,0
18600,54000,15000.0000,Raiffeisenbank a.s.,44,Muž,1,46,75,0,0,750,0
34142,24000,8000.0000,"Fio banka, a.s.",25,Muž,0,86,23,1,1,1550,1
40007,40000,15000.0000,Raiffeisenbank a.s.,25,Muž,1,37,40,1,1,0,1
41117,19632,10000.0000,"MONETA Money Bank, a.s.",28,Žena,1,93,36,0,1,1500,0
25225,18000,5000.0000,"mBank S.A., organizační složka",25,Muž,0,89,78,0,1,0,0
77900,32000,10000.0000,"MONETA Money Bank, a.s.",28,Muž,1,78,94,0,0,2900,0
40711,18500,6000.0000,Air Bank a.s.,18,Muž,0,185,85,1,1,0,1
13000,25000,10000.0000,Air Bank a.s.,46,Muž,0,185,54,0,1,0,0
19000,30000,9000.0000,Air Bank a.s.,33,Žena,1,78,54,0,1,4600,1
66467,21000,15000.0000,Air Bank a.s.,34,Muž,1,85,58,0,1,1450,1
60200,60000,15000.0000,"Komerční banka, a.s.",33,Muž,1,37,50,0,1,4250,0
73601,40000,15000.0000,"Česká spořitelna, a.s.",53,Muž,1,89,89,0,1,4400,0
70200,20000,15000.0000,"Česká spořitelna, a.s.",55,Muž,1,94,20,1,1,1950,0
61200,19500,7000.0000,"Česká spořitelna, a.s.",52,Žena,0,94,92,0,1,6750,0
16200,30000,8000.0000,"Československá obchodní banka, a.s.",34,Muž,1,93,91,0,1,3850,0
40711,42000,3000.0000,"MONETA Money Bank, a.s.",30,Muž,1,46,19,0,1,2550,0
73994,15000,15000.0000,"MONETA Money Bank, a.s.",33,Žena,0,193,94,0,1,1650,0
51601,19000,2000.0000,"Česká spořitelna, a.s.",19,Žena,1,89,87,1,1,0,0
32300,25000,10000.0000,"MONETA Money Bank, a.s.",25,Muž,1,37,19,0,1,600,0
33027,17000,7000.0000,"MONETA Money Bank, a.s.",38,Žena,1,89,95,0,1,6100,0
18100,50000,15000.0000,"Česká spořitelna, a.s.",40,Muž,1,213,84,1,1,2300,0
46601,23000,15000.0000,"Česká spořitelna, a.s.",27,Muž,1,37,42,1,0,0,0
33441,35000,7000.0000,"Komerční banka, a.s.",36,Žena,0,89,80,1,1,2750,0
51101,10000,8000.0000,"MONETA Money Bank, a.s.",25,Žena,1,46,39,0,1,1650,0
56166,28000,3000.0000,"Československá obchodní banka, a.s.",29,Muž,0,87,23,0,1,0,0
69501,20000,15000.0000,"Česká spořitelna, a.s.",31,Žena,0,193,94,0,1,2500,0
53002,32000,10000.0000,"mBank S.A., organizační složka",31,Žena,1,37,94,0,1,1500,0
35707,24000,8000.0000,"mBank S.A., organizační složka",22,Muž,0,78,91,0,1,800,0
27301,18000,2000.0000,"Fio banka, a.s.",18,Muž,1,37,50,0,1,0,0
47002,30000,5000.0000,"Československá obchodní banka, a.s.",21,Muž,1,85,29,0,1,1000,0
60200,24000,2000.0000,"mBank S.A., organizační složka",30,Žena,1,82,92,0,1,1400,0
62300,23000,5000.0000,"mBank S.A., organizační složka",44,Žena,1,37,54,0,1,4850,0
37831,22000,10000.0000,"Česká spořitelna, a.s.",27,Muž,1,178,42,1,2,1150,0
18000,20000,10000.0000,"Česká spořitelna, a.s.",19,Žena,1,89,10,1,0,200,0
53341,18000,4000.0000,Raiffeisenbank a.s.,26,Muž,1,46,7,1,1,1550,0
43902,33920,12000.0000,Raiffeisenbank a.s.,29,Muž,1,37,70,0,1,0,1
50002,25745,11000.0000,"MONETA Money Bank, a.s.",20,Žena,1,82,24,1,1,0,1
74101,17987,15000.0000,Raiffeisenbank a.s.,29,Žena,1,78,92,0,0,1750,0
67167,12400,15000.0000,"Česká spořitelna, a.s.",20,Muž,0,212,72,0,2,0,0
66467,25000,2000.0000,"Česká spořitelna, a.s.",18,Muž,1,37,80,1,1,0,0
25073,13100,15000.0000,Air Bank a.s.,24,Muž,1,37,88,1,1,1500,0
31200,10000,1000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",30,Žena,1,46,90,0,1,1650,0
70800,24000,3000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",21,Muž,0,78,17,0,2,250,0
50002,19500,15000.0000,"Česká spořitelna, a.s.",28,Muž,1,46,93,0,1,1600,0
54462,25000,15000.0000,"Československá obchodní banka, a.s.",47,Muž,0,37,63,0,1,2100,0
59213,20000,3000.0000,"MONETA Money Bank, a.s.",27,Žena,0,31,92,1,1,450,0
68201,30000,11000.0000,Equa bank a.s.,33,Muž,1,94,38,0,1,3300,0
67401,18000,4000.0000,"Komerční banka, a.s.",29,Žena,0,46,34,0,1,1400,0
27715,22000,5000.0000,"Česká spořitelna, a.s.",25,Žena,0,193,29,1,0,0,0
74101,20000,3000.0000,"Fio banka, a.s.",27,Žena,1,62,93,0,0,0,0
70200,12200,2000.0000,Raiffeisenbank a.s.,26,Muž,1,37,20,0,1,1400,0
78343,25000,10000.0000,"Československá obchodní banka, a.s.",38,Muž,1,217,70,0,1,4400,0
28163,42000,15000.0000,"MONETA Money Bank, a.s.",41,Muž,0,37,23,0,1,650,0
73961,20000,2000.0000,Equa bank a.s.,22,Žena,1,194,79,0,1,1400,0
77900,13200,4000.0000,"Česká spořitelna, a.s.",73,Žena,0,193,20,0,1,2700,0
74235,27000,10000.0000,"Komerční banka, a.s.",24,Žena,1,37,92,0,1,100,0
76363,20000,10000.0000,Equa bank a.s.,44,Muž,1,46,85,1,0,0,0
41501,35000,1000.0000,"Fio banka, a.s.",23,Muž,0,89,17,1,1,350,0
76312,20000,15000.0000,"Česká spořitelna, a.s.",27,Muž,0,193,55,0,1,2050,0
76001,20000,3000.0000,Air Bank a.s.,18,Muž,0,77,55,1,0,0,0
46401,39500,10000.0000,Equa bank a.s.,21,Muž,1,37,67,1,1,350,0
40502,35000,4000.0000,"Fio banka, a.s.",33,Muž,1,89,13,1,1,0,0
77900,21500,7000.0000,"Československá obchodní banka, a.s.",45,Muž,1,194,91,0,1,6050,0
43801,32000,15000.0000,"MONETA Money Bank, a.s.",31,Muž,1,93,30,1,1,0,0
43001,35000,15000.0000,Raiffeisenbank a.s.,39,Muž,1,37,15,1,1,0,1
74301,26000,4000.0000,Air Bank a.s.,28,Žena,0,92,93,0,1,1550,0
73514,24000,15000.0000,"Komerční banka, a.s.",26,Muž,1,89,90,0,1,1700,0
78391,23000,15000.0000,"Československá obchodní banka, a.s.",25,Žena,1,37,93,0,2,1950,0
36235,22100,15000.0000,"Československá obchodní banka, a.s.",26,Muž,1,37,94,0,1,1950,0
68734,24000,15000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",35,Žena,1,94,75,0,1,4350,0
76001,28000,8000.0000,"Česká spořitelna, a.s.",43,Žena,1,85,34,1,1,4450,1
67171,25000,8000.0000,"Česká spořitelna, a.s.",35,Žena,1,194,44,1,1,6200,0
40011,23000,15000.0000,"Československá obchodní banka, a.s.",41,Žena,0,193,34,1,1,2850,0
41002,8500,4000.0000,"Česká spořitelna, a.s.",23,Muž,1,37,84,1,1,700,0
62800,6000,3000.0000,"Česká spořitelna, a.s.",20,Žena,1,37,95,0,0,0,0
59455,18000,10000.0000,Air Bank a.s.,19,Muž,1,176,89,1,1,0,1
15300,30000,15000.0000,Raiffeisenbank a.s.,31,Muž,1,37,79,1,0,0,1
79312,22000,4000.0000,Equa bank a.s.,32,Žena,1,93,20,1,1,3800,0
14200,9200,15000.0000,Air Bank a.s.,29,Žena,1,109,44,0,1,100,0
14000,21500,10000.0000,"Česká spořitelna, a.s.",27,Žena,1,78,95,1,1,2000,0
14200,13500,3000.0000,Air Bank a.s.,23,Žena,1,89,32,0,0,900,0
41002,25000,6000.0000,"Sberbank CZ, a.s.",40,Muž,1,89,85,1,1,3400,0
78401,10000,5000.0000,"mBank S.A., organizační složka",27,Muž,0,83,25,1,1,1450,0
25210,30000,10000.0000,"MONETA Money Bank, a.s.",33,Žena,1,46,27,1,1,1850,0
37004,45000,15000.0000,"Fio banka, a.s.",37,Muž,1,93,80,1,1,3850,0
75612,50000,15000.0000,"Česká spořitelna, a.s.",24,Muž,1,37,93,0,1,500,0
69604,29000,12000.0000,"Komerční banka, a.s.",32,Muž,0,212,94,0,1,3300,0
14100,36580,15000.0000,Raiffeisenbank a.s.,56,Muž,1,37,75,0,1,0,1
35707,35000,15000.0000,"Československá obchodní banka, a.s.",35,Žena,1,37,93,0,1,4400,0
61200,5500,2000.0000,"Komerční banka, a.s.",20,Muž,0,46,87,0,1,350,0
27201,20000,15000.0000,Raiffeisenbank a.s.,48,Muž,0,81,34,1,1,4250,0
67175,25000,4000.0000,"MONETA Money Bank, a.s.",34,Žena,0,85,50,0,1,1650,0
69003,15155,11000.0000,Equa bank a.s.,21,Muž,1,185,91,0,1,50,0
67201,30000,5000.0000,Equa bank a.s.,29,Muž,1,46,91,0,1,2700,0
73945,22000,15000.0000,Air Bank a.s.,39,Muž,0,165,29,0,1,1550,0
10400,26000,5000.0000,"Komerční banka, a.s.",22,Muž,0,185,93,0,0,0,0
56151,24000,12000.0000,"Česká spořitelna, a.s.",62,Žena,1,37,20,0,1,4450,0
73511,7600,3000.0000,"Československá obchodní banka, a.s.",18,Žena,1,37,30,0,2,0,1
46346,23000,15000.0000,Raiffeisenbank a.s.,41,Muž,1,185,91,0,1,1300,0
14900,50000,7000.0000,Raiffeisenbank a.s.,35,Muž,1,46,92,0,1,3900,0
73514,28000,6000.0000,"mBank S.A., organizační složka",30,Muž,1,37,0,1,1,1550,0
13000,20000,4000.0000,Raiffeisenbank a.s.,27,Muž,1,46,29,1,1,2150,1
75654,19000,5000.0000,"Fio banka, a.s.",24,Muž,1,31,59,1,1,0,0
69612,11000,10000.0000,"Česká spořitelna, a.s.",35,Žena,1,46,17,1,1,400,0
76901,20500,12000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",39,Muž,0,176,50,0,0,1450,0
62800,13000,6000.0000,"Česká spořitelna, a.s.",20,Žena,0,89,90,0,1,400,0
25091,22000,5000.0000,Air Bank a.s.,33,Muž,0,88,91,0,1,1400,0
26762,39000,7000.0000,"Česká spořitelna, a.s.",25,Muž,0,193,89,1,1,1950,0
43151,25000,10000.0000,Air Bank a.s.,21,Muž,1,78,90,0,1,0,0
73601,27000,5000.0000,"Česká spořitelna, a.s.",45,Žena,0,46,94,0,1,6450,0
46312,12200,2000.0000,"MONETA Money Bank, a.s.",23,Žena,1,37,95,0,1,1000,0
43801,13000,5000.0000,"Komerční banka, a.s.",19,Žena,1,78,93,0,1,0,0
40711,24000,6000.0000,Raiffeisenbank a.s.,20,Muž,1,37,78,1,1,450,0
74795,38000,15000.0000,"Československá obchodní banka, a.s.",27,Muž,1,37,72,1,1,2200,0
74795,38000,15000.0000,"Československá obchodní banka, a.s.",27,Muž,1,37,72,1,1,2200,0
73961,43000,15000.0000,"Fio banka, a.s.",23,Muž,0,81,47,0,1,850,0
33101,8000,6000.0000,"Československá obchodní banka, a.s.",20,Žena,0,188,28,0,0,0,0
76861,30000,15000.0000,"Česká spořitelna, a.s.",27,Muž,1,212,72,1,0,2800,0
78813,20000,2000.0000,"Československá obchodní banka, a.s.",25,Muž,0,88,93,1,1,1550,0
43401,17000,15000.0000,"mBank S.A., organizační složka",32,Muž,0,77,64,0,1,1950,0
15500,14000,8000.0000,"Česká spořitelna, a.s.",29,Žena,1,46,92,0,1,3150,0
74401,33000,15000.0000,"Česká spořitelna, a.s.",23,Muž,1,37,80,1,1,1000,0
67951,15000,2000.0000,"Komerční banka, a.s.",20,Žena,1,82,50,0,1,500,1
77900,35000,15000.0000,"mBank S.A., organizační složka",54,Muž,0,217,38,0,1,5150,0
76351,10000,4000.0000,Equa bank a.s.,19,Muž,1,37,73,1,0,350,0
27601,15000,15000.0000,"Československá obchodní banka, a.s.",35,Žena,1,46,73,0,1,3800,0
28911,22000,10000.0000,"MONETA Money Bank, a.s.",30,Muž,1,37,25,0,1,2150,1
39003,13270,10000.0000,Equa bank a.s.,28,Muž,1,194,73,0,1,1200,0
79351,38000,15000.0000,"MONETA Money Bank, a.s.",40,Muž,0,80,53,0,1,2950,0
74792,19000,1000.0000,"Česká spořitelna, a.s.",26,Žena,1,37,29,1,1,1250,0
60200,18000,2000.0000,Equa bank a.s.,21,Muž,0,89,84,1,1,0,0
74101,25000,15000.0000,"MONETA Money Bank, a.s.",55,Žena,1,62,20,0,1,3350,0
58266,15000,8000.0000,"MONETA Money Bank, a.s.",20,Žena,1,89,83,1,1,250,0
69501,15000,10000.0000,"MONETA Money Bank, a.s.",27,Žena,0,46,75,0,1,1100,0
34521,40000,7000.0000,"Česká spořitelna, a.s.",31,Muž,1,37,0,1,1,2450,0
68733,26500,10000.0000,Air Bank a.s.,25,Muž,1,37,92,0,1,450,0
19800,30000,15000.0000,"MONETA Money Bank, a.s.",45,Žena,1,89,92,0,1,2500,0
54101,23000,2000.0000,"Komerční banka, a.s.",26,Žena,0,78,82,0,1,1500,0
58601,24000,6000.0000,"MONETA Money Bank, a.s.",49,Žena,0,95,39,0,1,5250,0
75701,26000,10000.0000,"Česká spořitelna, a.s.",21,Žena,1,89,84,1,1,400,0
43801,45000,10000.0000,"Československá obchodní banka, a.s.",28,Muž,1,185,84,0,0,3550,0
69002,9000,2000.0000,"Fio banka, a.s.",20,Žena,1,31,27,0,3,0,0
59231,11500,2000.0000,"MONETA Money Bank, a.s.",23,Žena,1,77,92,0,0,350,0
59101,11000,15000.0000,"Československá obchodní banka, a.s.",25,Žena,1,37,67,0,1,750,0
25066,15000,3000.0000,"Československá obchodní banka, a.s.",36,Žena,0,193,90,0,1,1400,0
74101,27000,10000.0000,"Československá obchodní banka, a.s.",32,Muž,1,37,93,0,1,1200,0
25001,20000,10000.0000,"Česká spořitelna, a.s.",24,Muž,1,193,64,0,1,1050,0
59401,26500,6000.0000,"MONETA Money Bank, a.s.",32,Muž,0,77,78,1,1,1450,0
61500,22000,2000.0000,"Československá obchodní banka, a.s.",26,Muž,0,193,25,1,0,700,0
29301,80000,15000.0000,"MONETA Money Bank, a.s.",40,Muž,1,46,90,0,1,1950,0
73601,17000,7000.0000,"Československá obchodní banka, a.s.",21,Žena,1,37,95,0,1,950,0
28002,14000,1000.0000,"MONETA Money Bank, a.s.",35,Žena,1,46,74,0,1,50,0
18100,17000,10000.0000,"Česká spořitelna, a.s.",26,Žena,0,88,23,1,1,2300,0
68712,23000,8000.0000,"Komerční banka, a.s.",29,Žena,0,91,20,0,1,2450,0
40801,13000,1000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",27,Žena,1,37,95,0,3,1350,0
27711,29000,4000.0000,"MONETA Money Bank, a.s.",30,Muž,1,78,67,0,1,1450,0
27201,20000,3000.0000,Air Bank a.s.,30,Žena,0,86,82,1,3,0,0
51601,22000,7000.0000,"Česká spořitelna, a.s.",36,Žena,0,37,20,0,1,1700,0
34101,9500,15000.0000,"Československá obchodní banka, a.s.",18,Žena,0,37,16,1,1,0,0
39301,33000,5000.0000,"MONETA Money Bank, a.s.",32,Muž,1,37,39,1,1,1450,1
41301,17000,5000.0000,"Česká spořitelna, a.s.",22,Muž,1,37,65,1,1,50,0
41503,20000,2000.0000,"Česká spořitelna, a.s.",23,Žena,1,109,94,0,1,800,0
68711,19000,5000.0000,Air Bank a.s.,20,Žena,1,77,82,1,1,50,0
67922,16000,15000.0000,Air Bank a.s.,19,Muž,0,89,75,1,1,0,1
40721,10800,1000.0000,"Česká spořitelna, a.s.",39,Žena,1,78,91,0,1,100,0
67102,23000,9000.0000,"Československá obchodní banka, a.s.",18,Žena,1,37,25,1,1,0,0
39426,22000,8000.0000,"Česká spořitelna, a.s.",42,Muž,0,37,95,0,0,1700,0
67557,25000,15000.0000,Equa bank a.s.,26,Muž,1,37,25,1,1,800,0
37007,23800,4000.0000,"Česká spořitelna, a.s.",41,Žena,1,37,57,0,1,2500,0
59242,27500,10000.0000,"MONETA Money Bank, a.s.",52,Muž,0,37,29,0,1,5800,1
