,CODE_ZIP,AMT_NET_INCOME,AMT_REQUESTED_TICKET,TEXT_BANK,NUM_AGE,TEXT_GENDER,NFLAG_MOBILEDEVICE,CODE_IP_1,NUM_LEVEN_EMAIL,NFLAG_EMAIL_NUMERAL,CNT_REJECTED,NUM_DAYS_CREDIT_HISTORY,TARGET,AGE_RANGE,SCORE,GENDER
13,69671,35000,5000.0,"Komerční banka, a.s.",23,Muž,1,46,89,0,1,0,0,18 - 29,1879.4009120000003,0
14,61200,20000,1000.0,"Česká spořitelna, a.s.",18,Muž,0,195,67,1,3,0,0,18 - 29,375.962124,0
15,53002,27000,10000.0,"MONETA Money Bank, a.s.",44,Žena,1,37,32,0,1,1650,0,43 - 55,1859.3035160000006,1
16,55001,20000,10000.0,"Česká spořitelna, a.s.",23,Muž,1,185,67,1,0,1550,0,18 - 29,1974.3988860000004,0
17,28002,23000,8000.0,"MONETA Money Bank, a.s.",23,Muž,1,193,73,0,1,1300,0,18 - 29,1510.3860120000004,0
18,76001,24000,7000.0,"Česká spořitelna, a.s.",30,Muž,1,84,91,0,1,4200,0,30 - 42,-2203.985688,0
19,41501,17000,10000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",32,Muž,1,188,15,1,1,2200,0,30 - 42,1226.1104360000004,0
20,50012,12000,2000.0,"Česká spořitelna, a.s.",20,Muž,1,46,92,0,1,0,0,18 - 29,751.838912,0
21,19800,28000,2000.0,Air Bank a.s.,53,Žena,1,37,90,0,1,2050,0,43 - 55,-1608.0136840000002,1
22,61800,36000,10000.0,"Československá obchodní banka, a.s.",33,Žena,1,89,30,0,1,3950,0,30 - 42,-788.6204379999999,1
23,35751,18300,5000.0,"Česká spořitelna, a.s.",58,Muž,0,89,86,1,1,2200,0,56 - 68,-653.0719619999998,0
24,25208,40000,10000.0,"Komerční banka, a.s.",38,Muž,1,109,84,0,1,3600,0,30 - 42,-385.6958879999993,0
25,39601,15000,4000.0,"Komerční banka, a.s.",18,Muž,1,83,40,1,0,300,0,18 - 29,1158.2911360000003,0
26,54224,10000,5000.0,"Česká spořitelna, a.s.",22,Muž,1,46,44,1,1,750,0,18 - 29,1016.0992860000003,0
27,41156,19000,10000.0,"Česká spořitelna, a.s.",28,Žena,1,95,31,0,1,1600,0,18 - 29,1916.7301120000004,1
28,43401,11500,1000.0,Air Bank a.s.,25,Žena,1,78,20,1,0,1150,0,18 - 29,-947.8019140000001,1
29,41201,30000,9000.0,"Česká spořitelna, a.s.",36,Muž,1,37,90,0,1,2250,0,30 - 42,792.5876619999999,0
30,14000,28000,2000.0,Air Bank a.s.,25,Žena,1,37,85,1,1,2550,0,18 - 29,-2183.646114,1
31,67521,30000,10000.0,"Česká spořitelna, a.s.",40,Muž,1,109,50,0,1,5400,0,30 - 42,-2457.879288,0
32,39133,18000,8000.0,"MONETA Money Bank, a.s.",41,Žena,0,194,47,0,0,3900,0,30 - 42,-1482.8986999999997,1
33,74705,23000,10000.0,"Česká spořitelna, a.s.",30,Muž,1,213,63,0,2,1000,0,30 - 42,2607.4579120000008,0
34,76001,25000,10000.0,"Fio banka, a.s.",33,Muž,0,193,91,0,1,0,0,30 - 42,3758.5400000000004,0
35,28532,50000,8000.0,Air Bank a.s.,29,Muž,1,109,8,0,1,1200,0,30 - 42,1625.5073120000004,0
36,68341,27100,12000.0,"MONETA Money Bank, a.s.",20,Muž,1,37,93,0,4,0,1,18 - 29,4510.378912,0
37,59101,18821,10000.0,"Komerční banka, a.s.",64,Muž,0,31,93,0,1,3500,0,56 - 68,-270.48698599999943,0
38,40007,19000,10000.0,Air Bank a.s.,25,Muž,0,85,50,0,1,500,0,18 - 29,3182.9335000000005,0
39,34022,18000,10000.0,Air Bank a.s.,19,Žena,0,88,94,0,1,0,0,18 - 29,3758.5400000000004,1
40,54954,17000,2000.0,"MONETA Money Bank, a.s.",23,Žena,1,193,95,0,1,1550,0,18 - 29,-1032.5412379999998,1
41,61600,6000,2000.0,Raiffeisenbank a.s.,18,Muž,0,78,60,1,1,0,0,18 - 29,751.8161240000001,0
42,79201,10000,5000.0,Equa bank a.s.,21,Žena,1,86,54,0,0,0,0,18 - 29,1879.4009120000003,1
43,69651,15000,3000.0,"Komerční banka, a.s.",26,Žena,1,86,19,0,1,1150,0,18 - 29,-196.2020379999999,1
44,30100,20000,4000.0,Air Bank a.s.,26,Žena,1,37,93,0,1,600,0,18 - 29,812.8191120000002,1
45,28575,23000,5000.0,Air Bank a.s.,29,Žena,1,37,84,0,1,2100,0,30 - 42,-538.1463879999999,1
46,56601,21000,4000.0,"MONETA Money Bank, a.s.",20,Muž,1,89,43,0,1,550,0,18 - 29,870.3797620000003,0
47,36401,39000,3000.0,"Československá obchodní banka, a.s.",32,Muž,1,46,17,0,1,2250,0,30 - 42,-1462.5363380000001,0
48,68712,27000,3000.0,"Komerční banka, a.s.",40,Muž,0,81,91,0,1,2800,0,30 - 42,-2095.8343999999997,0
49,54401,24000,10000.0,"Česká spořitelna, a.s.",28,Muž,1,89,77,0,1,0,1,18 - 29,3758.6709120000005,0
50,74256,15100,10000.0,Equa bank a.s.,61,Žena,0,85,90,0,1,2850,0,56 - 68,477.8014640000006,1
51,34802,50000,10000.0,"Česká spořitelna, a.s.",23,Muž,1,89,92,0,0,500,0,18 - 29,3183.0644120000006,0
52,43001,42000,10000.0,Raiffeisenbank a.s.,31,Žena,1,37,94,0,1,3800,0,30 - 42,-615.9384879999998,1
53,26231,10000,10000.0,"Fio banka, a.s.",42,Žena,0,193,74,0,1,2300,0,43 - 55,1110.8841540000003,1
54,28923,40000,10000.0,"mBank S.A., organizační složka",35,Žena,0,93,75,1,0,3100,1,30 - 42,189.88782400000036,1
55,56904,5000,1000.0,"Česká spořitelna, a.s.",28,Muž,0,37,84,1,2,250,1,18 - 29,88.15887400000003,0
56,30100,14000,4000.0,Air Bank a.s.,18,Muž,0,193,22,1,1,100,0,18 - 29,1388.4028240000002,0
57,79603,12000,1000.0,Equa bank a.s.,22,Žena,0,193,80,0,1,450,0,18 - 29,-142.19184999999993,1
58,10003,23000,10000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",20,Muž,1,194,93,0,1,0,0,18 - 29,3758.6709120000005,0
59,76502,35000,3000.0,"Komerční banka, a.s.",40,Muž,1,89,20,0,1,2300,0,30 - 42,-1520.096988,0
60,43401,50000,10000.0,"Československá obchodní banka, a.s.",32,Žena,1,77,79,0,1,2950,0,30 - 42,362.59256200000027,1
61,37006,35000,10000.0,"Fio banka, a.s.",46,Muž,0,178,65,0,1,3900,0,43 - 55,-731.0566459999995,0
62,37701,18000,1000.0,"Fio banka, a.s.",23,Žena,1,78,40,1,1,600,0,18 - 29,-314.63476399999996,1
63,74721,28000,10000.0,Equa bank a.s.,22,Žena,1,90,89,0,1,550,0,18 - 29,3125.5037620000003,1
64,40782,22000,6000.0,Raiffeisenbank a.s.,35,Žena,1,90,40,0,0,4400,0,30 - 42,-2810.0822879999996,1
65,27711,40000,10000.0,"MONETA Money Bank, a.s.",44,Muž,0,86,88,0,1,2950,0,43 - 55,362.5957040000003,0
66,37701,20000,4000.0,Air Bank a.s.,20,Muž,0,86,70,0,1,200,0,18 - 29,1273.1734000000001,0
67,53401,34000,10000.0,"Československá obchodní banka, a.s.",40,Muž,0,195,94,0,1,3700,0,30 - 42,-500.94810000000007,0
68,78701,19000,7000.0,Equa bank a.s.,50,Žena,1,37,75,1,1,4350,0,43 - 55,-2376.4254600000004,1
69,60200,25000,2000.0,"MONETA Money Bank, a.s.",37,Muž,1,109,90,0,1,0,0,30 - 42,751.838912,0
70,41201,6000,3000.0,"Komerční banka, a.s.",20,Muž,0,193,93,0,1,150,0,18 - 29,954.8800500000001,0
71,56943,35000,5000.0,Air Bank a.s.,33,Muž,1,37,88,0,1,2200,0,30 - 42,-653.2676879999997,0
72,79601,15000,7000.0,Air Bank a.s.,20,Žena,1,37,94,1,2,300,0,18 - 29,2285.853136,1
73,70030,38000,10000.0,"MONETA Money Bank, a.s.",37,Muž,1,193,38,0,1,1900,0,30 - 42,1571.3662120000004,0
74,76502,27000,10000.0,"Česká spořitelna, a.s.",35,Muž,1,188,91,0,1,1000,0,30 - 42,2607.4579120000008,0
75,37001,13000,8000.0,"Československá obchodní banka, a.s.",20,Muž,0,178,70,0,5,0,0,18 - 29,3006.8320000000003,0
76,70030,13000,5000.0,Air Bank a.s.,18,Muž,1,213,55,0,1,0,0,18 - 29,1879.4009120000003,0
77,79001,10000,3000.0,"Československá obchodní banka, a.s.",20,Muž,1,77,25,0,1,0,1,18 - 29,1127.6929120000002,0
78,28522,19000,5000.0,"Komerční banka, a.s.",39,Žena,0,193,23,1,1,950,0,30 - 42,785.7257740000002,1
79,27735,39000,10000.0,Equa bank a.s.,42,Žena,0,98,60,0,1,1500,0,43 - 55,2031.8545540000005,1
80,27101,27000,10000.0,"Česká spořitelna, a.s.",32,Muž,1,46,17,0,1,950,0,30 - 42,2665.018562,0
81,30100,26000,10000.0,Raiffeisenbank a.s.,43,Muž,1,194,90,0,1,1450,0,43 - 55,2089.5461160000004,0
82,58601,29650,8000.0,"MONETA Money Bank, a.s.",47,Žena,1,46,22,0,1,3900,0,43 - 55,-1482.6337339999995,1
83,27041,17000,7000.0,Equa bank a.s.,27,Žena,0,185,95,0,1,1200,0,18 - 29,1249.5224,1
84,73301,15000,5000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",19,Muž,1,185,36,1,0,0,0,18 - 29,1879.5090360000004,0
85,40502,14500,10000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",23,Muž,1,37,84,1,1,1250,0,18 - 29,2319.7627860000002,0
86,67162,24000,8000.0,Air Bank a.s.,22,Muž,1,77,17,0,1,350,1,18 - 29,2604.0383620000002,0
87,79824,21500,10000.0,"Komerční banka, a.s.",26,Muž,0,185,85,1,0,2100,1,18 - 29,1341.100824,0
88,75352,32000,5000.0,"Komerční banka, a.s.",27,Muž,1,89,10,0,1,1650,0,18 - 29,-20.100537999999688,0
89,47167,11000,1000.0,"Fio banka, a.s.",21,Muž,1,46,94,0,1,0,0,18 - 29,375.98491200000007,0
90,74235,30000,10000.0,Equa bank a.s.,20,Muž,1,89,84,1,1,450,0,18 - 29,3240.7331860000004,0
91,70800,25000,10000.0,"Fio banka, a.s.",54,Muž,0,90,88,0,1,1400,0,43 - 55,2146.9758540000003,0
92,58601,28000,4000.0,"Komerční banka, a.s.",26,Žena,1,95,32,1,1,200,0,18 - 29,1273.4124360000003,1
93,63400,25000,5000.0,"Česká spořitelna, a.s.",44,Muž,0,147,86,0,1,5000,0,43 - 55,-3876.660946,0
94,69614,25000,10000.0,Anonymous Bank,43,Žena,1,77,15,1,1,1100,1,43 - 55,2492.5787900000005,1
95,16000,20000,4000.0,Raiffeisenbank a.s.,29,Muž,1,89,93,0,1,0,0,30 - 42,1503.5469120000002,0
96,25601,10700,5000.0,"Česká spořitelna, a.s.",23,Žena,1,46,31,0,0,0,1,18 - 29,1879.4009120000003,1
97,53972,20000,10000.0,"MONETA Money Bank, a.s.",24,Muž,0,46,92,1,0,1050,0,18 - 29,2549.874474,0
98,53009,29000,3000.0,Air Bank a.s.,23,Muž,1,46,14,1,1,1250,0,18 - 29,-311.21521399999983,0
99,79900,26000,10000.0,"Sberbank CZ, a.s.",26,Muž,1,37,82,0,1,2100,0,18 - 29,1341.1236120000003,0
100,73801,36000,3000.0,"MONETA Money Bank, a.s.",35,Žena,1,93,20,1,4,2350,0,30 - 42,-1577.5495139999998,1
101,38701,19500,10000.0,"Česká spořitelna, a.s.",58,Muž,0,178,92,0,1,6750,0,56 - 68,-4011.9292359999995,0
102,25070,16113,10000.0,"Česká spořitelna, a.s.",75,Muž,0,93,73,1,1,43550,0,69 - 84,-46376.678026,0
103,37501,50000,4000.0,Air Bank a.s.,22,Muž,1,37,50,1,1,1550,0,18 - 29,-280.7251139999996,0
104,79201,25000,10000.0,"MONETA Money Bank, a.s.",23,Muž,1,213,93,0,1,350,0,18 - 29,3355.7463620000003,0
105,16200,21000,9000.0,"Česká spořitelna, a.s.",31,Muž,1,37,89,0,1,1600,0,30 - 42,1540.8761120000001,0
106,73601,12200,10000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",68,Žena,1,193,94,0,1,2900,1,69 - 84,420.15321200000017,1
107,75002,16500,2000.0,"Česká spořitelna, a.s.",21,Žena,0,193,90,0,1,600,0,18 - 29,60.98020000000008,1
108,73601,38000,10000.0,"Komerční banka, a.s.",33,Muž,1,193,19,1,1,1750,0,30 - 42,1744.1562860000004,0
109,56301,25000,10000.0,Raiffeisenbank a.s.,43,Žena,1,80,88,0,1,1750,0,43 - 55,1744.1822160000006,1
110,66471,26000,10000.0,"MONETA Money Bank, a.s.",27,Muž,0,83,67,0,1,1900,0,18 - 29,1571.2353000000003,0
111,78501,20000,8000.0,Equa bank a.s.,25,Žena,1,88,34,0,1,700,0,18 - 29,2201.1138120000005,1
112,69110,20000,10000.0,"Česká spořitelna, a.s.",29,Žena,0,194,36,0,1,550,0,30 - 42,3125.3728500000007,1
113,58252,21000,5000.0,Equa bank a.s.,39,Muž,0,213,70,1,1,2450,0,30 - 42,-941.0937259999996,0
114,70800,7000,10000.0,"Fio banka, a.s.",24,Žena,1,193,85,0,1,1400,0,18 - 29,2146.9727120000007,1
115,75701,25000,5000.0,Equa bank a.s.,38,Muž,0,213,93,0,1,1100,0,30 - 42,612.9357000000002,0
116,41742,30000,8000.0,"Česká spořitelna, a.s.",27,Muž,1,188,45,1,1,300,0,18 - 29,2661.7071360000004,0
117,50002,30000,10000.0,Raiffeisenbank a.s.,48,Muž,1,93,89,1,1,1800,1,43 - 55,1686.7296900000006,0
118,25002,20000,2000.0,"Česká spořitelna, a.s.",18,Žena,1,109,38,0,1,0,0,18 - 29,751.838912,1
119,47127,27000,3000.0,"MONETA Money Bank, a.s.",26,Muž,1,37,92,0,1,1650,0,18 - 29,-771.8085379999998,0
120,19000,20000,2000.0,"Česká spořitelna, a.s.",19,Muž,1,46,75,0,1,0,0,18 - 29,751.838912,0
121,19800,8890,2000.0,Air Bank a.s.,52,Žena,0,94,24,0,1,1050,0,43 - 55,-456.931596,1
122,25073,30000,10000.0,Air Bank a.s.,35,Muž,1,89,15,1,2,350,1,30 - 42,3355.854486,0
123,41118,15000,10000.0,Raiffeisenbank a.s.,19,Žena,1,195,42,0,1,0,0,18 - 29,3758.6709120000005,1
124,74258,20000,3000.0,"Komerční banka, a.s.",50,Žena,0,85,95,0,1,2150,0,43 - 55,-1347.4118959999998,1
125,35735,30000,10000.0,"MONETA Money Bank, a.s.",40,Muž,0,85,43,1,1,1850,0,30 - 42,1628.904074,0
126,25101,35200,10000.0,"Česká spořitelna, a.s.",22,Muž,1,37,75,1,0,1200,0,18 - 29,2377.3234360000006,0
127,41201,20000,3000.0,"MONETA Money Bank, a.s.",20,Žena,1,188,19,1,7,50,1,18 - 29,1070.2403860000004,1
128,39409,20000,1000.0,"MONETA Money Bank, a.s.",22,Žena,1,109,95,0,1,200,0,18 - 29,145.74231200000006,1
129,35301,17500,3000.0,"Československá obchodní banka, a.s.",21,Žena,0,178,90,1,0,0,0,18 - 29,1127.6701240000002,1
130,38232,30000,10000.0,"MONETA Money Bank, a.s.",26,Žena,0,78,88,0,1,0,0,18 - 29,3758.5400000000004,1
131,38801,30000,5000.0,"Komerční banka, a.s.",26,Muž,1,46,8,0,1,1250,0,18 - 29,440.38466200000016,0
132,61400,21000,10000.0,Air Bank a.s.,24,Muž,1,89,89,1,1,650,0,18 - 29,3010.4905860000003,0
133,73961,20000,4000.0,"Fio banka, a.s.",22,Muž,1,37,93,0,1,300,0,18 - 29,1158.1830120000002,0
134,56912,10000,2000.0,"Česká spořitelna, a.s.",23,Žena,1,109,69,0,4,1700,1,18 - 29,-1205.223188,1
135,74101,23000,8000.0,"MONETA Money Bank, a.s.",23,Muž,1,37,30,1,1,350,0,18 - 29,2604.146486,0
136,25791,9800,5000.0,"Československá obchodní banka, a.s.",22,Muž,1,90,45,0,5,800,0,18 - 29,958.4305120000002,0
137,74601,15500,1000.0,Air Bank a.s.,22,Žena,1,85,27,1,1,850,0,18 - 29,-602.4380140000001,1
138,46001,19500,10000.0,"Československá obchodní banka, a.s.",25,Žena,0,185,27,1,0,600,0,18 - 29,3067.920324,1
139,50901,15000,6000.0,"Komerční banka, a.s.",25,Muž,1,93,54,0,1,0,1,18 - 29,2255.2549120000003,0
140,27201,21000,10000.0,"Komerční banka, a.s.",22,Muž,0,193,40,0,2,400,0,18 - 29,3298.0548000000003,0
141,73581,18000,6000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",24,Muž,0,193,67,1,1,1350,0,18 - 29,701.094574,0
142,26101,19000,10000.0,"Česká spořitelna, a.s.",22,Muž,1,89,20,1,1,100,0,18 - 29,3643.6577360000006,0
143,43801,15000,10000.0,"Komerční banka, a.s.",30,Žena,1,89,65,0,1,3200,0,30 - 42,74.78931200000034,1
144,34801,24500,10000.0,Air Bank a.s.,27,Žena,1,37,88,1,1,1400,0,18 - 29,2147.080836,1
145,27326,18000,10000.0,"MONETA Money Bank, a.s.",23,Muž,1,85,0,1,1,1650,1,18 - 29,1859.2775860000004,0
146,51101,27000,8000.0,"Česká spořitelna, a.s.",44,Žena,0,193,62,0,0,2550,0,43 - 55,71.37290400000029,1
147,78971,30000,10000.0,"Československá obchodní banka, a.s.",54,Žena,0,31,89,0,1,1800,0,43 - 55,1686.4906540000006,1
148,66501,45000,5000.0,Air Bank a.s.,32,Muž,1,194,18,0,1,1150,0,30 - 42,555.5059620000002,0
149,74718,20000,3000.0,"Československá obchodní banka, a.s.",53,Muž,0,91,95,0,1,2950,0,43 - 55,-2268.3822959999998,0
150,73601,20500,2000.0,"Česká spořitelna, a.s.",48,Muž,1,46,92,0,1,2950,0,43 - 55,-2644.1053840000004,0
151,70800,15000,1000.0,"Česká spořitelna, a.s.",20,Muž,1,193,14,0,1,200,0,18 - 29,145.74231200000006,0
152,76311,20000,7000.0,"mBank S.A., organizační složka",34,Žena,1,77,84,0,1,850,1,30 - 42,1652.577862,1
153,33021,22500,2000.0,Air Bank a.s.,22,Muž,1,89,18,0,1,400,0,18 - 29,291.35371200000003,0
154,43004,17000,5000.0,"Fio banka, a.s.",28,Žena,1,194,93,0,2,1700,0,18 - 29,-77.66118799999981,1
155,14100,45000,10000.0,"Komerční banka, a.s.",23,Muž,1,46,91,0,1,750,1,18 - 29,2895.2611620000007,0
156,76302,20000,7000.0,Air Bank a.s.,31,Muž,1,188,20,1,1,1700,0,30 - 42,674.1549359999999,0
157,66463,10000,10000.0,"Česká spořitelna, a.s.",56,Žena,0,193,95,0,1,1250,1,56 - 68,2319.7422640000004,1
158,28932,25000,10000.0,"MONETA Money Bank, a.s.",28,Muž,1,188,50,1,3,1500,0,18 - 29,2031.9595360000003,0
159,75301,15000,1000.0,"MONETA Money Bank, a.s.",25,Žena,1,37,90,1,2,150,1,18 - 29,203.41108600000004,1
160,75352,30000,10000.0,Air Bank a.s.,30,Muž,1,86,36,0,1,1150,1,30 - 42,2434.7759620000006,0
161,79326,15000,10000.0,"mBank S.A., organizační složka",61,Žena,0,185,91,0,1,4050,0,56 - 68,-903.6541359999997,1
162,56102,22000,10000.0,"Komerční banka, a.s.",41,Muž,1,37,50,0,2,1750,0,30 - 42,1744.0481620000005,0
163,61300,11790,8000.0,Anonymous Bank,70,Žena,0,193,13,1,1,2050,0,69 - 84,646.9534739999999,1
164,43001,15000,6000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",18,Muž,0,193,10,0,1,0,0,18 - 29,2255.1240000000003,0
165,10600,15377,3000.0,"Československá obchodní banka, a.s.",83,Žena,1,86,92,0,1,0,0,69 - 84,1127.6929120000002,1
166,16000,15000,10000.0,"MONETA Money Bank, a.s.",25,Žena,0,194,95,0,1,1750,0,18 - 29,1743.9172500000004,1
167,28002,21000,10000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",19,Žena,0,195,93,0,1,0,0,18 - 29,3758.5400000000004,1
168,68201,25000,10000.0,"MONETA Money Bank, a.s.",45,Muž,0,94,84,0,1,2300,0,43 - 55,1110.8841540000003,0
169,46352,20000,1000.0,Air Bank a.s.,20,Žena,1,37,79,0,1,0,0,18 - 29,375.98491200000007,1
170,10000,20000,3000.0,"Česká spořitelna, a.s.",19,Žena,0,193,95,0,4,50,1,18 - 29,1070.0013500000002,1
171,79201,10000,3000.0,"Fio banka, a.s.",27,Muž,0,185,94,0,1,1050,0,18 - 29,-81.21164999999996,0
172,41155,30000,10000.0,Air Bank a.s.,34,Žena,0,37,74,0,1,3900,0,30 - 42,-731.1906999999997,1
173,36001,25000,5000.0,"Komerční banka, a.s.",26,Muž,1,194,92,0,1,1550,0,18 - 29,95.02076200000033,0
174,79065,16000,10000.0,Raiffeisenbank a.s.,44,Žena,0,185,95,0,1,1900,0,43 - 55,1571.3693540000004,1
175,37501,17000,3000.0,"MONETA Money Bank, a.s.",29,Žena,1,178,86,1,1,100,0,30 - 42,1012.6797360000003,1
176,14900,12000,4000.0,Air Bank a.s.,18,Žena,1,91,67,0,1,0,1,18 - 29,1503.5469120000002,1
177,43141,25000,10000.0,"Česká spořitelna, a.s.",43,Muž,1,94,94,0,1,800,1,43 - 55,2837.8345660000005,0
178,44101,20000,10000.0,"MONETA Money Bank, a.s.",25,Muž,1,37,86,1,1,0,0,18 - 29,3758.7790360000004,0
179,27711,25000,10000.0,"Česká spořitelna, a.s.",27,Žena,1,109,31,0,1,500,0,18 - 29,3183.0644120000006,1
180,54901,17000,6000.0,"Česká spořitelna, a.s.",25,Muž,0,46,72,1,1,1150,0,18 - 29,931.337174,0
181,70800,16000,5000.0,"MONETA Money Bank, a.s.",25,Žena,1,89,93,0,1,2200,0,18 - 29,-653.2676879999997,1
182,37825,30000,10000.0,"MONETA Money Bank, a.s.",32,Muž,1,178,14,0,1,2550,0,30 - 42,823.0777620000003,0
183,74727,36000,10000.0,"Česká spořitelna, a.s.",24,Žena,1,37,58,0,1,1350,0,18 - 29,2204.533362,1
184,29301,33000,10000.0,"Česká spořitelna, a.s.",35,Muž,1,94,91,0,1,6250,0,30 - 42,-3436.4103379999997,0
185,10000,13000,8000.0,Raiffeisenbank a.s.,36,Muž,0,193,93,0,1,0,0,30 - 42,3006.8320000000003,0
186,34532,40000,10000.0,"Česká spořitelna, a.s.",33,Muž,1,83,17,0,2,4300,0,30 - 42,-1191.5449879999996,0
187,78901,30000,10000.0,"Česká spořitelna, a.s.",28,Muž,1,85,60,0,1,2050,0,18 - 29,1398.6842620000002,0
188,25210,8980,4000.0,Air Bank a.s.,23,Žena,0,193,30,1,0,1200,0,18 - 29,122.06852400000025,1
189,29301,30000,10000.0,"Česká spořitelna, a.s.",29,Muž,1,37,34,0,12,1150,0,30 - 42,2434.7759620000006,0
190,70030,10000,5000.0,Air Bank a.s.,35,Muž,1,46,89,1,1,300,0,30 - 42,1534.1451360000003,0
191,74731,17500,10000.0,"MONETA Money Bank, a.s.",44,Žena,1,91,27,0,1,4800,0,43 - 55,-1767.0174339999994,1
192,46334,25000,5000.0,"Československá obchodní banka, a.s.",25,Muž,0,109,91,0,1,1200,0,18 - 29,497.8144000000002,0
193,27601,15000,10000.0,"Česká spořitelna, a.s.",43,Žena,1,213,50,0,1,4950,0,43 - 55,-1939.6993839999996,1
194,70800,25000,4000.0,"Komerční banka, a.s.",36,Muž,0,193,86,0,0,750,0,30 - 42,640.0062500000001,0
195,47001,37400,4000.0,"Fio banka, a.s.",25,Muž,1,188,82,0,2,600,0,18 - 29,812.8191120000002,0
196,74601,14000,10000.0,"Fio banka, a.s.",20,Muž,0,194,92,0,0,0,0,18 - 29,3758.5400000000004,0
197,53701,45000,10000.0,"Česká spořitelna, a.s.",33,Muž,0,185,85,1,1,1800,0,30 - 42,1686.4647240000004,0
198,43801,20000,3000.0,"Československá obchodní banka, a.s.",27,Muž,0,194,86,0,1,2400,0,18 - 29,-1635.3491999999999,0
199,27304,20000,10000.0,Raiffeisenbank a.s.,21,Žena,1,109,85,0,0,250,0,18 - 29,3470.8676620000006,1
200,27328,25000,10000.0,"MONETA Money Bank, a.s.",48,Žena,1,89,29,0,1,900,0,43 - 55,2722.7132660000007,1
201,56553,45000,10000.0,"Česká spořitelna, a.s.",23,Muž,0,109,85,1,0,850,0,18 - 29,2780.1170740000002,0
202,77200,18000,4000.0,"Fio banka, a.s.",47,Muž,0,217,70,0,1,350,0,43 - 55,1100.6255040000003,0
203,70030,27000,10000.0,Air Bank a.s.,29,Muž,1,82,90,0,1,0,0,30 - 42,3758.6709120000005,0
204,36301,20000,4000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",26,Muž,0,193,89,0,1,1600,1,18 - 29,-338.5247999999999,0
205,40502,20000,10000.0,"Česká spořitelna, a.s.",20,Muž,0,109,90,1,1,0,0,18 - 29,3758.6481240000003,0
206,27201,65000,10000.0,"MONETA Money Bank, a.s.",30,Muž,0,193,29,1,1,2350,1,30 - 42,1053.2975740000002,0
207,57001,15000,10000.0,"Komerční banka, a.s.",30,Žena,1,37,20,0,0,50,1,30 - 42,3701.1102620000006,1
208,56169,12500,3000.0,"Česká spořitelna, a.s.",59,Muž,0,194,90,0,1,1800,0,56 - 68,-944.4028859999999,0
209,73801,21000,10000.0,"Československá obchodní banka, a.s.",45,Muž,0,188,91,0,1,5450,0,43 - 55,-2515.4367959999995,0
210,70030,34000,10000.0,Raiffeisenbank a.s.,35,Muž,1,79,75,0,1,2800,0,30 - 42,535.2745120000004,0
211,29425,30000,10000.0,Equa bank a.s.,26,Muž,1,37,12,1,1,1500,0,18 - 29,2031.9595360000003,0
212,74794,50000,10000.0,Raiffeisenbank a.s.,54,Muž,1,46,91,0,1,5700,0,43 - 55,-2803.1091339999994,0
213,10200,14500,10000.0,"MONETA Money Bank, a.s.",22,Žena,1,89,40,1,1,500,0,18 - 29,3183.1725360000005,1
214,54701,22000,6000.0,"Česká spořitelna, a.s.",24,Žena,1,78,84,1,1,0,0,18 - 29,2255.363036,1
215,78365,17000,5000.0,"Československá obchodní banka, a.s.",19,Muž,0,193,23,1,1,150,0,18 - 29,1706.6961740000004,0
216,29429,28400,10000.0,"Česká spořitelna, a.s.",43,Žena,0,37,46,0,1,0,1,43 - 55,3758.6740540000005,1
217,56201,24000,10000.0,"MONETA Money Bank, a.s.",28,Muž,1,89,90,0,1,700,0,18 - 29,2952.8218120000006,0
218,53002,16500,3000.0,Air Bank a.s.,28,Muž,1,94,92,0,1,950,0,18 - 29,34.040562000000136,0
219,67507,20000,10000.0,"Česká spořitelna, a.s.",43,Žena,0,185,89,0,1,6350,0,43 - 55,-3551.5284959999994,1
220,51721,22000,10000.0,"Komerční banka, a.s.",47,Žena,0,62,70,0,1,1950,0,43 - 55,1513.8087040000005,1
221,41201,20000,6000.0,"Česká spořitelna, a.s.",28,Muž,1,89,93,1,1,2050,0,18 - 29,-104.62361400000009,0
222,67502,16000,9000.0,"Československá obchodní banka, a.s.",55,Žena,0,80,82,1,1,5750,0,56 - 68,-3236.462112,1
223,56901,23000,5000.0,Air Bank a.s.,19,Žena,0,85,25,0,0,150,1,18 - 29,1706.5880500000003,1
224,41301,10000,10000.0,"Česká spořitelna, a.s.",21,Muž,0,78,75,1,0,0,0,18 - 29,3758.6481240000003,0
225,33151,21000,1000.0,"Česká spořitelna, a.s.",33,Muž,0,193,19,0,1,1900,0,30 - 42,-1811.4507,0
226,75002,24000,3000.0,"Česká spořitelna, a.s.",55,Žena,0,77,63,0,1,2300,0,56 - 68,-1520.0093860000002,1
227,15300,30000,2000.0,"mBank S.A., organizační složka",27,Muž,1,109,92,0,1,0,0,18 - 29,751.838912,0
